rank;time_s;freq_from_hz;freq_to_hz;energy
2502;1.300;500;550;8.09538097e-01
2503;8.900;1850;1900;8.08987645e-01
2504;10.000;0;50;8.08107622e-01
2505;8.400;950;1000;8.07200608e-01
2506;5.600;1200;1250;8.06730077e-01
2507;6.800;500;550;8.05127758e-01
2508;8.100;650;700;8.04976576e-01
2509;4.700;1900;1950;8.04936772e-01
2510;5.300;1600;1650;8.03822448e-01
2511;7.100;150;200;8.03359852e-01
2512;7.000;1050;1100;8.03191248e-01
2513;5.200;1750;1800;7.99771286e-01
2514;4.700;1850;1900;7.99571373e-01
2515;4.800;1400;1450;7.98849708e-01
2516;14.500;900;950;7.97309115e-01
2517;11.200;350;400;7.96374335e-01
2518;9.400;800;850;7.93493941e-01
2519;14.700;1550;1600;7.90305530e-01
2520;2.300;1050;1100;7.89307510e-01
2521;13.700;700;750;7.86639829e-01
2522;11.100;350;400;7.86036741e-01
2523;14.100;1150;1200;7.84897634e-01
2524;10.600;500;550;7.84290199e-01
2525;10.000;450;500;7.82111584e-01
2526;11.000;200;250;7.81814280e-01
2527;9.400;1250;1300;7.81784140e-01
2528;15.300;1350;1400;7.81343534e-01
2529;5.600;200;250;7.81211352e-01
2530;9.200;1300;1350;7.79966388e-01
2531;12.300;1350;1400;7.78956275e-01
2532;10.000;750;800;7.76404906e-01
2533;7.800;650;700;7.74508726e-01
2534;10.500;1000;1050;7.73580640e-01
2535;12.000;1100;1150;7.72871939e-01
2536;12.300;1250;1300;7.69918244e-01
2537;5.500;1000;1050;7.65468942e-01
2538;13.100;1300;1350;7.64251062e-01
2539;12.800;750;800;7.62540518e-01
2540;15.800;450;500;7.62078320e-01
2541;15.300;1200;1250;7.61549541e-01
2542;2.500;1550;1600;7.60556296e-01
2543;6.400;1200;1250;7.59757230e-01
2544;7.400;1050;1100;7.58830391e-01
2545;4.200;750;800;7.54457965e-01
2546;12.400;1250;1300;7.53345287e-01
2547;15.900;1050;1100;7.52938716e-01
2548;6.100;50;100;7.52450593e-01
2549;1.000;800;850;7.50556414e-01
2550;2.100;1050;1100;7.50016533e-01
2551;1.900;1050;1100;7.49452487e-01
2552;15.500;1250;1300;7.47623089e-01
2553;0.400;800;850;7.47196081e-01
2554;15.000;950;1000;7.46929299e-01
2555;7.800;700;750;7.45928390e-01
2556;4.400;1450;1500;7.44098382e-01
2557;4.200;1950;2000;7.42198787e-01
2558;12.700;1750;1800;7.39229806e-01
2559;8.400;1450;1500;7.38515798e-01
2560;2.400;1050;1100;7.36162492e-01
2561;14.900;600;650;7.30877688e-01
2562;14.300;2300;2350;7.30850731e-01
2563;8.400;1250;1300;7.30576589e-01
2564;12.600;1650;1700;7.29787816e-01
2565;2.000;1050;1100;7.29112288e-01
2566;0.200;750;800;7.28169571e-01
2567;11.800;500;550;7.27638081e-01
2568;3.900;750;800;7.27358389e-01
2569;13.600;700;750;7.26720767e-01
2570;6.200;1000;1050;7.26352289e-01
2571;9.800;850;900;7.24778288e-01
2572;4.900;1900;1950;7.24567976e-01
2573;1.100;450;500;7.24033797e-01
2574;1.800;1050;1100;7.21149598e-01
2575;14.500;1700;1750;7.18978957e-01
2576;8.200;1350;1400;7.17898340e-01
2577;0.800;450;500;7.17890897e-01
2578;14.800;1550;1600;7.14727383e-01
2579;13.600;450;500;7.13941600e-01
2580;15.400;1450;1500;7.08649053e-01
2581;10.800;350;400;7.07363903e-01
2582;2.000;1550;1600;7.07169113e-01
2583;10.300;1000;1050;7.06749312e-01
2584;2.500;1050;1100;7.04637378e-01
2585;13.800;500;550;7.03908875e-01
2586;7.000;250;300;7.02062201e-01
2587;12.200;1650;1700;7.01549223e-01
2588;1.400;1050;1100;7.00168507e-01
2589;3.700;0;50;6.99586560e-01
2590;4.300;1700;1750;6.99375770e-01
2591;4.800;450;500;6.99321897e-01
2592;2.700;250;300;6.96625752e-01
2593;15.000;850;900;6.96337870e-01
2594;3.800;0;50;6.95457315e-01
2595;14.700;1450;1500;6.94869396e-01
2596;1.400;1150;1200;6.93935672e-01
2597;15.400;1250;1300;6.92520476e-01
2598;11.800;350;400;6.92380695e-01
2599;15.700;1250;1300;6.91409790e-01
2600;13.300;1900;1950;6.89804169e-01
2601;5.800;100;150;6.85162022e-01
2602;6.500;1150;1200;6.84881534e-01
2603;3.300;400;450;6.84766950e-01
2604;8.500;1350;1400;6.84276831e-01
2605;1.500;200;250;6.80627161e-01
2606;14.200;2000;2050;6.79692249e-01
2607;6.900;700;750;6.79203569e-01
2608;12.000;650;700;6.77772644e-01
2609;1.800;1000;1050;6.71797500e-01
2610;4.200;2850;2900;6.68581587e-01
2611;0.300;800;850;6.68221954e-01
2612;5.700;200;250;6.67952061e-01
2613;14.700;2100;2150;6.66347108e-01
2614;12.700;1250;1300;6.65065885e-01
2615;8.400;1350;1400;6.64598209e-01
2616;15.000;800;850;6.63662655e-01
2617;14.600;550;600;6.61743809e-01
2618;4.500;900;950;6.59920008e-01
2619;3.500;400;450;6.59651909e-01
2620;8.500;1400;1450;6.59367569e-01
2621;13.100;2200;2250;6.57873066e-01
2622;5.000;2050;2100;6.57234891e-01
2623;4.000;3050;3100;6.56909901e-01
2624;4.500;0;50;6.56064614e-01
2625;14.600;1100;1150;6.54744882e-01
2626;4.200;1600;1650;6.53725794e-01
2627;10.100;0;50;6.51440324e-01
2628;12.300;1000;1050;6.49141516e-01
2629;5.200;900;950;6.47713522e-01
2630;10.200;0;50;6.47597566e-01
2631;6.500;500;550;6.47067337e-01
2632;6.500;1200;1250;6.45538862e-01
2633;3.300;350;400;6.45475337e-01
2634;7.700;650;700;6.44775067e-01
2635;2.600;1050;1100;6.43159707e-01
2636;14.000;950;1000;6.41926794e-01
2637;14.500;1100;1150;6.40989912e-01
2638;7.300;750;800;6.39717562e-01
2639;15.700;800;850;6.38173742e-01
2640;1.900;1000;1050;6.34819547e-01
2641;3.800;400;450;6.31131205e-01
2642;9.500;550;600;6.28331595e-01
2643;4.700;0;50;6.27969338e-01
2644;11.000;350;400;6.26538868e-01
2645;12.800;1250;1300;6.25948908e-01
2646;9.200;1550;1600;6.25818155e-01
2647;14.900;1550;1600;6.25368288e-01
2648;5.900;1750;1800;6.24956421e-01
2649;14.800;1750;1800;6.23656247e-01
2650;7.100;250;300;6.20512196e-01
2651;12.600;950;1000;6.20327756e-01
2652;4.600;1900;1950;6.20319285e-01
2653;0.500;800;850;6.12963194e-01
2654;4.400;2450;2500;6.11706112e-01
2655;1.700;750;800;6.11023043e-01
2656;11.800;100;150;6.10541760e-01
2657;15.200;1450;1500;6.08252720e-01
2658;6.700;1000;1050;6.07435348e-01
2659;7.900;1050;1100;6.04609514e-01
2660;5.400;1000;1050;6.03480581e-01
2661;9.100;950;1000;6.03145109e-01
2662;3.700;400;450;6.01694278e-01
2663;2.800;250;300;5.98169412e-01
2664;7.200;1550;1600;5.97207472e-01
2665;0.200;1450;1500;5.93470412e-01
2666;10.900;350;400;5.92930194e-01
2667;3.600;400;450;5.91702447e-01
2668;2.600;1550;1600;5.91419888e-01
2669;14.200;2100;2150;5.90933698e-01
2670;3.400;400;450;5.90252793e-01
2671;11.100;200;250;5.89259845e-01
2672;10.600;650;700;5.88039429e-01
2673;8.200;1250;1300;5.87029955e-01
2674;11.100;900;950;5.86676964e-01
2675;1.500;1000;1050;5.86090257e-01
2676;7.200;750;800;5.85198791e-01
2677;8.500;1750;1800;5.84785526e-01
2678;4.000;2500;2550;5.83764771e-01
2679;4.200;2650;2700;5.81519477e-01
2680;11.700;500;550;5.80960392e-01
2681;12.200;1450;1500;5.78074041e-01
2682;6.400;500;550;5.77367590e-01
2683;5.000;2800;2850;5.77201696e-01
2684;9.000;1600;1650;5.76605953e-01
2685;12.600;1100;1150;5.76441730e-01
2686;15.800;1250;1300;5.75949921e-01
2687;5.000;1850;1900;5.74532635e-01
2688;5.300;1000;1050;5.73368506e-01
2689;10.300;1050;1100;5.71620866e-01
2690;2.700;1050;1100;5.70786057e-01
2691;12.100;1450;1500;5.69278273e-01
2692;11.200;900;950;5.67945666e-01
2693;7.400;650;700;5.66762286e-01
2694;12.700;1350;1400;5.66412239e-01
2695;1.600;200;250;5.66193280e-01
2696;7.300;650;700;5.65855013e-01
2697;9.300;1550;1600;5.65606445e-01
2698;9.800;600;650;5.65558395e-01
2699;2.200;1000;1050;5.64469214e-01
2700;12.500;1250;1300;5.64427096e-01
2701;14.400;1150;1200;5.64133886e-01
2702;1.600;1550;1600;5.63913347e-01
2703;15.400;1350;1400;5.63800921e-01
2704;0.300;250;300;5.58603844e-01
2705;15.500;750;800;5.58077015e-01
2706;11.900;0;50;5.54071047e-01
2707;11.000;900;950;5.53567701e-01
2708;14.700;1400;1450;5.52448173e-01
2709;10.100;750;800;5.52332187e-01
2710;7.400;750;800;5.52271254e-01
2711;5.100;1250;1300;5.50906525e-01
2712;13.300;800;850;5.50132358e-01
2713;2.000;1000;1050;5.50094088e-01
2714;4.000;1800;1850;5.49150893e-01
2715;4.700;950;1000;5.47451760e-01
2716;10.400;350;400;5.43614148e-01
2717;8.000;1500;1550;5.43592218e-01
2718;10.400;650;700;5.43558801e-01
2719;9.300;950;1000;5.41880498e-01
2720;13.000;2200;2250;5.40051128e-01
2721;2.300;1000;1050;5.39962565e-01
2722;8.300;1550;1600;5.38764712e-01
2723;8.200;1500;1550;5.38366822e-01
2724;12.300;1100;1150;5.38343573e-01
2725;11.500;500;550;5.38298777e-01
2726;4.600;550;600;5.37287535e-01
2727;4.500;1300;1350;5.36912968e-01
2728;6.400;650;700;5.36748869e-01
2729;10.600;700;750;5.36250144e-01
2730;6.900;500;550;5.35583335e-01
2731;12.700;1100;1150;5.34145971e-01
2732;9.900;850;900;5.33623906e-01
2733;7.600;650;700;5.32381755e-01
2734;5.200;450;500;5.30195615e-01
2735;8.700;1350;1400;5.28902071e-01
2736;14.600;900;950;5.27562149e-01
2737;1.100;800;850;5.26926154e-01
2738;4.900;750;800;5.26103871e-01
2739;4.600;600;650;5.24191025e-01
2740;14.100;650;700;5.22459257e-01
2741;10.400;700;750;5.21456732e-01
2742;2.100;1000;1050;5.21351066e-01
2743;10.900;900;950;5.21297327e-01
2744;6.600;1200;1250;5.19779585e-01
2745;5.100;1900;1950;5.19567313e-01
2746;5.300;1050;1100;5.18409691e-01
2747;5.000;2300;2350;5.17191343e-01
2748;7.600;700;750;5.17086027e-01
2749;7.700;700;750;5.16820141e-01
2750;0.400;1450;1500;5.14932964e-01
2751;8.500;1450;1500;5.14152924e-01
2752;15.200;800;850;5.13007670e-01
2753;4.300;250;300;5.12739918e-01
2754;2.900;250;300;5.11475742e-01
2755;4.400;1750;1800;5.10308649e-01
2756;4.300;1900;1950;5.09633570e-01
2757;10.300;0;50;5.09140236e-01
2758;1.700;1050;1100;5.09014203e-01
2759;15.100;1100;1150;5.07807196e-01
2760;11.200;200;250;5.07425859e-01
2761;15.900;1000;1050;5.07210717e-01
2762;15.100;1250;1300;5.07101479e-01
2763;12.900;750;800;5.06528034e-01
2764;6.400;50;100;5.06175578e-01
2765;5.800;200;250;5.04798206e-01
2766;7.200;250;300;5.02691315e-01
2767;12.700;1400;1450;5.02496243e-01
2768;4.500;1450;1500;5.01236971e-01
2769;15.200;1200;1250;5.00188893e-01
2770;4.500;2450;2500;4.99918401e-01
2771;8.100;1500;1550;4.99816528e-01
2772;10.200;750;800;4.99631620e-01
2773;2.400;1000;1050;4.99591460e-01
2774;6.600;1150;1200;4.99034055e-01
2775;8.600;1350;1400;4.98644981e-01
2776;13.900;850;900;4.98502232e-01
2777;5.400;800;850;4.96508286e-01
2778;7.400;700;750;4.95801290e-01
2779;5.400;2000;2050;4.94566141e-01
2780;4.800;1950;2000;4.93986581e-01
2781;1.700;1000;1050;4.93675789e-01
2782;7.000;1000;1050;4.93601954e-01
2783;14.700;1100;1150;4.92953246e-01
2784;10.700;350;400;4.92788692e-01
2785;1.900;1550;1600;4.91555113e-01
2786;11.300;900;950;4.91393468e-01
2787;8.500;1250;1300;4.90237139e-01
2788;15.800;650;700;4.89664019e-01
2789;1.700;200;250;4.88774421e-01
2790;2.500;1000;1050;4.86002982e-01
2791;13.200;850;900;4.84318535e-01
2792;13.800;850;900;4.84263560e-01
2793;13.500;550;600;4.83576601e-01
2794;6.300;50;100;4.82548600e-01
2795;1.400;500;550;4.82073539e-01
2796;7.500;150;200;4.81373267e-01
2797;10.400;0;50;4.79181229e-01
2798;7.300;700;750;4.78206521e-01
2799;15.500;1450;1500;4.77943621e-01
2800;4.000;1450;1500;4.77910907e-01
2801;7.300;250;300;4.75196198e-01
2802;1.100;1200;1250;4.75189080e-01
2803;9.300;1850;1900;4.73918738e-01
2804;7.900;1550;1600;4.73165683e-01
2805;9.500;800;850;4.72176266e-01
2806;6.400;700;750;4.71537695e-01
2807;11.300;200;250;4.71403167e-01
2808;10.100;900;950;4.71266705e-01
2809;10.400;550;600;4.70593874e-01
2810;7.900;950;1000;4.69433138e-01
2811;8.000;1350;1400;4.69316798e-01
2812;4.700;1700;1750;4.69171725e-01
2813;10.500;0;50;4.68794733e-01
2814;9.300;1300;1350;4.67358332e-01
2815;15.000;1550;1600;4.67239724e-01
2816;12.300;1450;1500;4.66381438e-01
2817;9.000;1450;1500;4.65189725e-01
2818;14.900;550;600;4.64597499e-01
2819;12.000;1450;1500;4.64593662e-01
2820;13.700;850;900;4.64429512e-01
2821;4.600;900;950;4.62541709e-01
2822;12.800;1650;1700;4.62161112e-01
2823;0.900;150;200;4.62070739e-01
2824;14.600;800;850;4.61258105e-01
2825;10.600;550;600;4.61062422e-01
2826;8.700;1650;1700;4.60791947e-01
2827;14.300;1900;1950;4.57497901e-01
2828;4.300;750;800;4.57318983e-01
2829;13.200;950;1000;4.56967217e-01
2830;1.500;1050;1100;4.52702972e-01
2831;13.600;850;900;4.50183697e-01
2832;4.700;1950;2000;4.50109861e-01
2833;6.700;1200;1250;4.49124814e-01
2834;15.200;950;1000;4.48818486e-01
2835;8.700;1400;1450;4.48505499e-01
2836;14.100;1650;1700;4.48098242e-01
2837;14.600;1700;1750;4.47969459e-01
2838;13.300;950;1000;4.47092771e-01
2839;5.100;2100;2150;4.46815413e-01
2840;8.600;1450;1500;4.46482985e-01
2841;2.600;1000;1050;4.46211551e-01
2842;10.800;900;950;4.45924132e-01
2843;13.200;1300;1350;4.45365952e-01
2844;4.400;0;50;4.43554123e-01
2845;13.100;2850;2900;4.43444666e-01
2846;15.000;1100;1150;4.43264437e-01
2847;9.400;950;1000;4.43081381e-01
2848;4.500;1900;1950;4.42808444e-01
2849;4.900;1950;2000;4.42798334e-01
2850;10.400;1050;1100;4.41367342e-01
2851;11.600;500;550;4.40806260e-01
2852;6.600;50;100;4.40392953e-01
2853;4.600;800;850;4.39488421e-01
2854;7.400;1000;1050;4.39250394e-01
2855;12.400;1350;1400;4.38291297e-01
2856;7.400;250;300;4.37699682e-01
2857;2.800;1050;1100;4.37696836e-01
2858;0.600;800;850;4.36577583e-01
2859;14.200;1700;1750;4.35744665e-01
2860;4.200;1450;1500;4.35668688e-01
2861;1.600;1000;1050;4.34602986e-01
2862;15.200;1100;1150;4.34389156e-01
2863;1.300;50;100;4.34018098e-01
2864;5.900;100;150;4.33621901e-01
2865;6.200;1350;1400;4.31918802e-01
2866;3.000;250;300;4.31834207e-01
2867;2.700;1550;1600;4.31821240e-01
2868;7.200;500;550;4.31507929e-01
2869;0.500;1300;1350;4.31064103e-01
2870;11.400;900;950;4.31001740e-01
2871;10.300;750;800;4.30219229e-01
2872;5.900;200;250;4.30011663e-01
2873;0.700;1550;1600;4.28740462e-01
2874;4.100;1300;1350;4.28085087e-01
2875;0.400;1300;1350;4.27631011e-01
2876;12.500;1700;1750;4.27147573e-01
2877;0.800;900;950;4.26129619e-01
2878;0.200;700;750;4.26030588e-01
2879;13.400;1900;1950;4.25637949e-01
2880;1.000;1100;1150;4.25461329e-01
2881;10.300;550;600;4.25050143e-01
2882;1.800;200;250;4.24301950e-01
2883;5.200;2350;2400;4.24123384e-01
2884;15.100;600;650;4.24106026e-01
2885;8.600;1750;1800;4.23120011e-01
2886;5.500;850;900;4.23104810e-01
2887;12.700;1450;1500;4.21084830e-01
2888;10.500;350;400;4.20183334e-01
2889;4.700;2150;2200;4.20110305e-01
2890;3.900;1050;1100;4.18172733e-01
2891;6.100;1350;1400;4.17971686e-01
2892;6.000;200;250;4.17896624e-01
2893;15.000;1650;1700;4.16963622e-01
2894;4.900;1850;1900;4.14016130e-01
2895;5.400;1050;1100;4.13268752e-01
2896;6.000;1750;1800;4.11337229e-01
2897;12.500;950;1000;4.09518642e-01
2898;14.300;1950;2000;4.09027167e-01
2899;8.600;1550;1600;4.08690724e-01
2900;6.300;1350;1400;4.08655154e-01
2901;8.400;1550;1600;4.08586405e-01
2902;8.200;1700;1750;4.07681622e-01
2903;10.500;650;700;4.06858427e-01
2904;2.700;1000;1050;4.06331644e-01
2905;13.700;1200;1250;4.06259985e-01
2906;4.400;2300;2350;4.05993068e-01
2907;0.200;500;550;4.05871247e-01
2908;4.000;1500;1550;4.04099173e-01
2909;7.900;800;850;4.02971347e-01
2910;6.700;1150;1200;4.02295452e-01
2911;14.100;850;900;4.01480009e-01
2912;3.900;600;650;4.00637333e-01
2913;12.800;1750;1800;4.00567083e-01
2914;15.100;850;900;3.99495638e-01
2915;7.100;750;800;3.98964800e-01
2916;15.300;950;1000;3.98615521e-01
2917;15.500;1350;1400;3.97814933e-01
2918;10.600;350;400;3.97417600e-01
2919;13.800;650;700;3.97277990e-01
2920;8.100;1350;1400;3.96890866e-01
2921;1.000;700;750;3.96354282e-01
2922;15.900;1250;1300;3.94072568e-01
2923;10.500;550;600;3.91759583e-01
2924;4.400;750;800;3.91053022e-01
2925;10.800;650;700;3.90941681e-01
2926;9.600;550;600;3.90320315e-01
2927;13.300;850;900;3.90283253e-01
2928;8.000;1300;1350;3.89863103e-01
2929;1.800;750;800;3.89212910e-01
2930;4.000;2400;2450;3.88231167e-01
2931;6.000;1350;1400;3.87765246e-01
2932;13.600;0;50;3.87565548e-01
2933;10.200;550;600;3.86167062e-01
2934;12.900;1450;1500;3.86053993e-01
2935;13.000;1650;1700;3.83088219e-01
2936;4.600;1950;2000;3.82127329e-01
2937;14.700;1300;1350;3.81258823e-01
2938;4.300;1600;1650;3.80650834e-01
2939;10.700;550;600;3.79346194e-01
2940;7.500;750;800;3.78762276e-01
2941;6.400;1350;1400;3.77472114e-01
2942;5.300;2750;2800;3.76769215e-01
2943;5.300;900;950;3.75925502e-01
2944;3.400;350;400;3.74766586e-01
2945;13.000;1400;1450;3.74762745e-01
2946;5.100;1700;1750;3.74400089e-01
2947;15.200;600;650;3.74120394e-01
2948;9.700;550;600;3.73751199e-01
2949;5.000;1800;1850;3.73548243e-01
2950;7.800;1550;1600;3.73042409e-01
2951;11.400;200;250;3.72676601e-01
2952;1.600;1050;1100;3.71706763e-01
2953;0.200;850;900;3.71542988e-01
2954;4.100;1100;1150;3.71236822e-01
2955;14.000;1700;1750;3.71035462e-01
2956;0.500;550;600;3.70582286e-01
2957;6.100;200;250;3.70108515e-01
2958;14.500;1650;1700;3.70098506e-01
2959;0.800;1250;1300;3.69585111e-01
2960;1.900;200;250;3.69551425e-01
2961;9.200;950;1000;3.69208558e-01
2962;13.400;850;900;3.67885977e-01
2963;12.600;1550;1600;3.67811443e-01
2964;3.100;250;300;3.67045035e-01
2965;12.100;700;750;3.66271724e-01
2966;11.100;750;800;3.65948183e-01
2967;10.900;550;600;3.65406401e-01
2968;4.600;1700;1750;3.65330232e-01
2969;12.200;1200;1250;3.65275182e-01
2970;10.700;900;950;3.63960629e-01
2971;8.600;1400;1450;3.63117462e-01
2972;8.300;1350;1400;3.62999619e-01
2973;7.200;850;900;3.61938382e-01
2974;14.300;2000;2050;3.61898806e-01
2975;4.600;2150;2200;3.61750625e-01
2976;6.000;1050;1100;3.61717515e-01
2977;7.200;650;700;3.61707047e-01
2978;1.300;1950;2000;3.61235034e-01
2979;13.900;1850;1900;3.60836800e-01
2980;14.400;1300;1350;3.60646867e-01
2981;9.000;1100;1150;3.59965311e-01
2982;7.500;1050;1100;3.58753511e-01
2983;15.100;1450;1500;3.58291465e-01
2984;4.900;1350;1400;3.57996434e-01
2985;10.400;1000;1050;3.57436293e-01
2986;2.900;1050;1100;3.56534930e-01
2987;11.200;750;800;3.56373949e-01
2988;12.900;1250;1300;3.56014786e-01
2989;6.500;1950;2000;3.55757624e-01
2990;4.800;2150;2200;3.55091346e-01
2991;4.700;1600;1650;3.54476359e-01
2992;10.700;0;50;3.54216645e-01
2993;13.300;0;50;3.53497870e-01
2994;15.700;750;800;3.52415559e-01
2995;12.700;950;1000;3.52224588e-01
2996;4.000;2000;2050;3.52007270e-01
2997;8.900;1600;1650;3.51810608e-01
2998;14.800;2100;2150;3.51382458e-01
2999;8.600;1250;1300;3.50428907e-01
3000;8.500;1550;1600;3.49993450e-01
3001;5.200;1500;1550;3.49425343e-01
3002;5.400;600;650;3.49265928e-01
3003;10.700;650;700;3.49209239e-01
3004;4.800;800;850;3.47513926e-01
3005;7.200;700;750;3.47206475e-01
3006;4.300;2450;2500;3.45235842e-01
3007;13.200;2850;2900;3.44989667e-01
3008;9.100;1450;1500;3.44689446e-01
3009;4.800;1700;1750;3.44687788e-01
3010;10.600;0;50;3.43345602e-01
3011;5.500;2100;2150;3.43032317e-01
3012;14.800;1100;1150;3.42856766e-01
3013;6.200;1400;1450;3.42592003e-01
3014;0.400;0;50;3.42554742e-01
3015;8.600;600;650;3.42417640e-01
3016;13.600;1550;1600;3.42032051e-01
3017;13.600;1250;1300;3.42002807e-01
3018;6.500;50;100;3.41267016e-01
3019;12.800;1400;1450;3.41191329e-01
3020;10.800;550;600;3.40886082e-01
3021;11.500;750;800;3.40632792e-01
3022;13.500;950;1000;3.40152890e-01
3023;6.300;700;750;3.40110128e-01
3024;15.300;1250;1300;3.39008228e-01
3025;14.200;1550;1600;3.38673421e-01
3026;6.800;1200;1250;3.38662967e-01
3027;7.500;250;300;3.38239049e-01
3028;1.500;1150;1200;3.36889562e-01
3029;11.500;900;950;3.35998998e-01
3030;10.400;750;800;3.35977159e-01
3031;5.000;3200;3250;3.35731105e-01
3032;9.600;1200;1250;3.34867422e-01
3033;13.400;950;1000;3.34826315e-01
3034;9.500;1250;1300;3.34448181e-01
3035;13.100;1600;1650;3.34380699e-01
3036;6.100;1400;1450;3.33679329e-01
3037;5.400;1600;1650;3.33093795e-01
3038;13.700;0;50;3.33059830e-01
3039;13.900;0;50;3.32996426e-01
3040;9.000;1350;1400;3.31168753e-01
3041;13.500;850;900;3.30503361e-01
3042;5.000;2150;2200;3.30026763e-01
3043;13.600;950;1000;3.29621062e-01
3044;7.200;150;200;3.28815766e-01
3045;15.600;750;800;3.28360990e-01
3046;11.000;750;800;3.27654293e-01
3047;1.500;500;550;3.27295274e-01
3048;15.400;800;850;3.25605973e-01
3049;3.500;0;50;3.25419995e-01
3050;4.600;1450;1500;3.24748514e-01
3051;2.000;200;250;3.23464931e-01
3052;6.300;1400;1450;3.23399932e-01
3053;14.700;900;950;3.23027889e-01
3054;14.000;2300;2350;3.22264758e-01
3055;4.400;1900;1950;3.21908938e-01
3056;6.500;1350;1400;3.21714609e-01
3057;6.300;650;700;3.21530685e-01
3058;4.000;2900;2950;3.21078981e-01
3059;7.400;850;900;3.19840108e-01
3060;9.200;1450;1500;3.19526538e-01
3061;11.000;550;600;3.18826655e-01
3062;12.600;1700;1750;3.18150179e-01
3063;8.700;1750;1800;3.17402355e-01
3064;12.400;1450;1500;3.16222769e-01
3065;6.000;100;150;3.15367279e-01
3066;15.300;1100;1150;3.14331412e-01
3067;1.200;800;850;3.14267806e-01
3068;6.800;1150;1200;3.13854620e-01
3069;6.600;650;700;3.13061054e-01
3070;5.900;1350;1400;3.12198729e-01
3071;9.800;550;600;3.12175775e-01
3072;9.900;600;650;3.11621907e-01
3073;0.700;1250;1300;3.11530919e-01
